"Path","Files","Lines"
"Modules/Policy/Events/PolicyAcknowledgedEvent.php","1","28"
"app/Events/EmployeeShiftChangeEvent.php","1","28"
"Modules/CyberSecurity/Routes/web.php","1","28"
"database/migrations/2024_06_05_051512_add_ticket_round_robin_status_to_lead_settings_table.php","1","28"
"database/migrations/2024_02_13_094338_add_soft_delete_table_leave_types.php","1","28"
"Modules/Recruit/Http/Requests/Skill/UpdateSkill.php","1","28"
"database/migrations/2024_03_07_100454_add_column_in_users_table.php","1","28"
"Modules/Purchase/Entities/PurchaseStockAdjustmentReason.php","1","28"
"database/migrations/2024_03_22_104517_create_qrcode_table.php","1","28"
"Modules/Recruit/Imports/JobApplicationImport.php","1","28"
"Modules/ServerManager/Database/Migrations/2025_09_22_090637_remove_client_id_foreign_key_from_server_domains_table.php","1","28"
"app/Events/DealEvent.php","1","28"
"Modules/Performance/Database/Migrations/2025_03_18_060045_add_completed_on_column_in_performance_meetings_table.php","1","28"
"database/migrations/2024_01_24_105920_add_column_sku_in_order_items_table.php","1","28"
"database/migrations/2023_04_18_061829_add_file_column_in_employee_shift_schedules_table.php","1","28"
"database/migrations/2023_12_04_113645_add_other_information_to_invoice_settings_table.php","1","28"
"app/Events/TestPusherEvent.php","1","28"
"database/migrations/2024_02_02_082817_add_column_tax_name_in_client_details_table.php","1","28"
"Modules/Sms/Listeners/AutoFollowUpReminderListener.php","1","27"
"app/Events/TaskCommentMentionEvent.php","1","27"
"database/seeders/NoticesTableSeeder.php","1","27"
"Modules/Biolinks/Http/Requests/BiolinkSettingRequest.php","1","27"
"Modules/Sms/Listeners/OrderUpdatedListener.php","1","27"
"Modules/Sms/Database/Migrations/2023_12_19_091940_purchased_on_sms_setting_table.php","1","27"
"Modules/Biolinks/Events/PhoneCollectionEmailEvent.php","1","27"
"Modules/Affiliate/Entities/Payout.php","1","27"
"Modules/Recruit/Entities/RecruitJobOfferLetterFiles.php","1","27"
"app/Events/ProjectNoteUpdateEvent.php","1","27"
"app/Observers/EmployeeDocsObserver.php","1","27"
"routes/SuperAdmin/web-public.php","1","27"
"Modules/Purchase/start.php","1","27"
"Modules/Subdomain/Http/Middleware/CompanyNotFound.php","1","27"
"Modules/Sms/Listeners/LeadListener.php","1","27"
"Modules/EInvoice/Database/Migrations/2023_12_19_091940_purchased_on_einvoice_setting_table.php","1","27"
"Modules/Recruit/Database/Migrations/2024_09_17_082951_add_send_email_to_recruit_job_applications_table.php","1","27"
"Modules/Recruit/Database/Migrations/2023_12_19_091940_purchased_on_recruit_setting_table.php","1","27"
"Modules/Subdomain/Database/Migrations/2023_12_19_091940_purchased_on_subdomain_setting_table.php","1","27"
"Modules/Biometric/Http/Requests/BiometricDeviceStore.php","1","27"
"app/Observers/EmergencyContactObserver.php","1","27"
"database/migrations/2024_05_03_102713_update_exchange_rate_in_expenses_table.php","1","27"
"Modules/Recruit/Http/Requests/Skill/UpdateJobSkill.php","1","27"
"app/Models/TaskTag.php","1","27"
"app/Events/BirthdayReminderEvent.php","1","27"
"app/Events/TaskNoteMentionEvent.php","1","27"
"app/Http/Middleware/VerifyCsrfToken.php","1","27"
"Modules/Payroll/Http/Requests/API/Payroll/ShowRequest.php","1","27"
"database/migrations/2024_07_01_045113_update_phonecode_for_republic_democreatic_congo_kinshasa.php","1","27"
"app/Traits/UniversalSearchTrait.php","1","27"
"app/Events/TicketRequesterEvent.php","1","27"
"app/Providers/AuthServiceProvider.php","1","27"
"Modules/Warehouse/Concerns/ScopesWarehouseProductBatchQuery.php","1","27"
"config/laravel-device-tracking.php","1","27"
"app/Events/TicketEvent.php","1","27"
"app/Listeners/ShiftRotationListener.php","1","27"
"app/Traits/DealHistoryTrait.php","1","27"
"Modules/Performance/Listeners/CheckInReminderListener.php","1","27"
"Modules/Letter/Http/Requests/Template/StoreRequest.php","1","27"
"Modules/Pricing/Database/Migrations/2026_01_07_000001_create_pricing_tiers_table.php","1","27"
"app/Observers/SuperAdmin/OfflinePlanChangeObserver.php","1","27"
"Modules/Letter/Http/Requests/Template/UpdateRequest.php","1","27"
"Modules/Warehouse/Database/Migrations/2026_04_02_220100_add_idempotency_key_to_stock_movements_table.php","1","27"
"Modules/Warehouse/Database/Migrations/2026_04_02_210000_add_warehouse_type_to_warehouses_table.php","1","27"
"Modules/ProjectRoadmap/Database/Migrations/2023_12_19_091940_purchased_on_projectroadmap_setting_table.php","1","27"
"Modules/Purchase/Database/Migrations/2023_12_19_091940_purchased_on_purchase_setting_table.php","1","27"
"Modules/Onboarding/Http/Requests/CreateOnboardingDashboardRequest.php","1","27"
"Modules/Policy/Entities/PolicySetting.php","1","27"
"app/Http/Requests/Admin/SocialAuth/UpdateRequest.php","1","27"
"Modules/Payroll/Database/Migrations/2023_12_19_091940_purchased_on_payroll_setting_table.php","1","27"
"Modules/Payroll/Database/Migrations/2022_11_24_071222_alter_currency_id_payroll_setting_table.php","1","27"
"Modules/Zoom/Database/Migrations/2023_12_19_091940_purchased_on_zoom_setting_table.php","1","27"
"Modules/Biolinks/Http/Requests/BiolinkPasswordRequest.php","1","26"
"Modules/Asset/Database/Migrations/2023_12_19_091940_purchased_on_assets_setting_table.php","1","26"
"Modules/Recruit/Database/Migrations/2023_11_02_094141_recruit_notify_update_global_settings.php","1","26"
"Modules/Asset/Providers/EventServiceProvider.php","1","26"
"database/scripts/replay_sales_do_grn_migration_rows.php","1","26"
"Modules/Asset/Database/Migrations/2023_05_19_070306_add_lost_status_table.php","1","26"
"database/migrations/2026_01_17_000003_update_delivery_order_items_add_new_columns.php","1","26"
"app/Traits/HasMaskImage.php","1","26"
"app/Events/ProjectNoteEvent.php","1","26"
"app/Traits/UnitTypeSaveTrait.php","1","26"
"app/Http/Controllers/AuditReportController.php","1","26"
"Modules/Recruit/Database/Migrations/2024_08_20_084047_add_description_column_to_recruit_job_offer_letter_table.php","1","26"
"database/migrations/2024_08_13_071923_add_column_to_employee_shift_rotations_table.php","1","26"
"database/migrations/2024_10_09_072219_update_setting_module_data.php","1","26"
"database/migrations/2024_12_03_115823_company_id_milestone.php","1","26"
"app/Listeners/DiscussionReplyListener.php","1","26"
"app/Observers/ProjectTimelogBreakObserver.php","1","26"
"app/Events/TaskEvent.php","1","26"
"database/migrations/2026_04_01_120000_add_expiry_date_to_products_table.php","1","26"
"database/seeders/EmailSettingSeeder.php","1","26"
"database/migrations/2026_05_06_151500_add_estimate_id_to_orders_table.php","1","26"
"database/migrations/2026_01_15_000005_normalize_delivery_order_custom_field_group_name_fb.php","1","26"
"database/seeders/ProductTableSeeder.php","1","26"
"app/Observers/TaskCategoryObserver.php","1","26"
"app/Observers/LeadCategoryObserver.php","1","26"
"app/Events/TicketReplyEvent.php","1","26"
"app/Observers/LeadCustomFormObserver.php","1","26"
"Modules/Recruit/Entities/RecruitCandidateDatabase.php","1","26"
"app/Observers/LeadAgentObserver.php","1","26"
"app/Events/PromotionAddedEvent.php","1","26"
"app/Observers/LeadSourceObserver.php","1","26"
"Modules/ServerManager/Http/Middleware/ServerManagerMiddleware.php","1","26"
"app/Observers/ProjectCategoryObserver.php","1","26"
"Modules/Affiliate/Http/Requests/UpdateAffiliate.php","1","26"
"database/migrations/2023_06_15_104818_fix_company_packages.php","1","26"
"app/Observers/LeadNoteObserver.php","1","26"
"Modules/Biolinks/Http/Requests/CreateBiolinkRequest.php","1","26"
"app/Events/NewNoticeEvent.php","1","26"
"Modules/Performance/Http/Requests/CreateGoalTypeRequest.php","1","26"
"Modules/Performance/Http/Requests/GoalTypeRequest.php","1","26"
"Modules/Performance/Entities/Agenda.php","1","26"
"Modules/Purchase/Entities/PurchaseBillHistory.php","1","26"
"Modules/Performance/Events/MeetingInviteEvent.php","1","26"
"Modules/Biometric/Listeners/CompanyCreatedListener.php","1","26"
"app/Observers/ClientDocumentObserver.php","1","26"
"app/Observers/ClientNoteObserver.php","1","26"
"app/Observers/ClientContactObserver.php","1","26"
"Modules/Performance/Http/Requests/KeyResultsMetricsRequest.php","1","26"
"Modules/Performance/Http/Requests/PerformanceSettingRequest.php","1","26"
"Modules/Performance/Entities/Action.php","1","26"
"Modules/Payroll/Database/Migrations/2022_08_18_071222_alter_in_salary_components_table.php","1","26"
"app/Events/LeaveEvent.php","1","26"
"app/Events/MonthlyAttendanceEvent.php","1","26"
"Modules/Onboarding/Providers/EventServiceProvider.php","1","26"
"app/Events/LeadEvent.php","1","26"
"app/Events/LeadImportEvent.php","1","26"
"Modules/Purchase/Entities/PurchaseVendorCreditHistory.php","1","26"
"Modules/Webhooks/Routes/web.php","1","26"
"Modules/Purchase/Entities/PurchaseProductHistory.php","1","26"
"Modules/Sms/Listeners/RemovalRequestAdminLeadListener.php","1","26"
"Modules/Sms/Listeners/NewOrderListener.php","1","26"
"Modules/DeveloperTools/Http/Requests/PreviewDeveloperToolsTablesRequest.php","1","26"
"app/Models/DatabaseBackup.php","1","26"
"Modules/Policy/Entities/PolicyFile.php","1","26"
"app/Observers/ContractDiscussionObserver.php","1","26"
"app/Models/SuperAdmin/RazorpaySubscription.php","1","26"
"Modules/Purchase/Database/Migrations/2023_11_02_094141_purchase_notify_update_global_settings.php","1","26"
"Modules/Production/Http/Requests/StoreProductionReworkOrderRequest.php","1","26"
"Modules/Zoom/Observers/ZoomMeetingObserver.php","1","26"
"Modules/Production/Http/Requests/DecideProductionReworkOrderRequest.php","1","26"
"app/Events/NewUserEvent.php","1","26"
"app/Observers/SuperAdmin/SupportTicketReplyObserver.php","1","26"
"app/Events/EmployeeShiftScheduleEvent.php","1","25"
"Modules/Recruit/Events/CandidateFollowUpReminderEvent.php","1","25"
"app/Events/DiscussionReplyEvent.php","1","25"
"database/migrations/2024_05_30_062721_add_added_by_column_in_lead_pipelines_table.php","1","25"
"app/Listeners/DiscussionMentionListener.php","1","25"
"app/Events/DiscussionMentionEvent.php","1","25"
"Modules/CyberSecurity/Providers/EventServiceProvider.php","1","25"
"Modules/Biometric/Entities/BiometricAttendance.php","1","25"
"Modules/Subdomain/Database/Migrations/2023_11_28_094141_subdomain_license_type_update_global_settings.php","1","25"
"database/migrations/2025_10_13_041627_add_phone_number_field_to_sign_up_settings_table.php","1","25"
"Modules/Sms/Listeners/NewExpenseRecurringListener.php","1","25"
"Modules/Recruit/Entities/RecruitSkill.php","1","25"
"Modules/ProjectRoadmap/Database/Migrations/2023_11_28_094141_project_r_license_type_update_global_settings.php","1","25"
"app/Models/TicketReplyUser.php","1","25"
"app/Events/NewProposalEvent.php","1","25"
"Modules/Sms/Database/Migrations/2023_11_28_094141_sms_license_type_update_global_settings.php","1","25"
"Modules/Recruit/Http/Requests/ApplicantNote/StoreJobApplicant.php","1","25"
"Modules/LanguagePack/Database/Migrations/2023_11_02_094141_language_pack_notify_update_global_settings.php","1","25"
"Modules/LanguagePack/Database/Migrations/2023_11_28_094141_language_license_type_update_global_settings.php","1","25"
"Modules/Sms/Database/Migrations/2023_11_02_094141_sms_notify_update_global_settings.php","1","25"
"Modules/Sms/Listeners/SmsNewProjectMemberListener.php","1","25"
"app/Events/InvoiceReminderAfterEvent.php","1","25"
"Modules/Zoom/Database/Migrations/2023_11_02_094141_zoom_notify_update_global_settings.php","1","25"
"app/Events/InvoiceReminderEvent.php","1","25"
"database/migrations/2024_06_12_105831_project_time_log_null_entries_on_task_soft_delete.php","1","25"
"database/seeders/SmtpSettingsSeeder.php","1","25"
"Modules/EInvoice/Database/Migrations/2023_11_28_094141_e_invoice_license_type_update_global_settings.php","1","25"
"app/Events/EstimateAcceptedEvent.php","1","25"
"Modules/Payroll/Database/Migrations/2023_11_02_094141_payroll_notify_update_global_settings.php","1","25"
"app/Events/ModuleStatusChanged.php","1","25"
"Modules/Purchase/Database/Migrations/2023_11_28_094141_purchase_license_type_update_global_settings.php","1","25"
"Modules/Biolinks/Enums/Size.php","1","25"
"app/Models/SuperAdmin/GlobalInvoiceSetting.php","1","25"
"Modules/Policy/Events/SendReminderEvent.php","1","25"
"Modules/Policy/Events/PolicyPublishedEvent.php","1","25"
"app/Listeners/NewNoticeListener.php","1","25"
"Modules/CyberSecurity/Entities/LoginExpiry.php","1","25"
"Modules/Recruit/Entities/RecruitInterviewFile.php","1","25"
"Modules/Asset/Database/Migrations/2023_11_28_094141_assets_license_type_update_global_settings.php","1","25"
"Modules/Sms/Listeners/EstimateDeclinedListener.php","1","25"
"app/Events/SuperAdmin/OfflinePackageChangeConfirmationEvent.php","1","25"
"app/Listeners/TaskCommentListener.php","1","25"
"app/Listeners/NewProductPurchaseListener.php","1","25"
"Modules/Affiliate/start.php","1","25"
"app/Events/ProjectReminderEvent.php","1","25"
"config/laravel_google_translate.php","1","25"
"database/migrations/2024_02_07_213519_update_user_lead_board_setting.php","1","25"
"app/Events/RatingEvent.php","1","25"
"Modules/Webhooks/Database/Migrations/2023_11_28_094141_webhooks_license_type_update_global_settings.php","1","25"
"app/Events/NewOrderEvent.php","1","25"
"Modules/Subdomain/Database/Migrations/2023_11_02_094141_subdomain_notify_update_global_settings.php","1","25"
"Modules/Recruit/Entities/RecruitJobFile.php","1","25"
"Modules/Asset/Database/Migrations/2023_11_02_094141_assets_notify_update_global_settings.php","1","25"
"app/Listeners/SuperAdmin/SupportTicketReplyListener.php","1","25"
"app/Models/PackageUpdateNotify.php","1","25"
"Modules/Recruit/Listeners/CandidateFollowUpReminderListener.php","1","25"
"Modules/Affiliate/Enums/PayoutMethod.php","1","25"
"app/Events/TwoFactorCodeEvent.php","1","25"
"app/Models/EmployeeLeaveQuotaHistory.php","1","24"
"app/Events/SuperAdmin/EmailVerificationEvent.php","1","24"
"app/Observers/ContractFileObserver.php","1","24"
"Modules/Sms/Listeners/SmsInvoiceListener.php","1","24"
"app/Traits/EmployeeActivityTrait.php","1","24"
"database/migrations/2025_02_21_072348_edit_package_type_column_in_companies_table.php","1","24"
"database/migrations/2025_02_25_055853_designation_delete_employee_details.php","1","24"
"app/Http/Requests/Admin/App/UpdateAppSetting.php","1","24"
"database/migrations/2024_12_20_105535_fix_client_entries.php","1","24"
"Modules/Purchase/Entities/PurchaseBillItem.php","1","24"
"database/migrations/2023_09_05_111736_employee_can_export_data_tabled.php","1","24"
"Modules/Performance/Entities/ObjectiveProgressStatus.php","1","24"
"app/Enums/Salutation.php","1","24"
"app/Listeners/DailyScheduleListener.php","1","24"
"Modules/Purchase/Entities/PurchaseOrderFile.php","1","24"
"database/migrations/2024_02_02_213519_update_deal_followup.php","1","24"
"database/migrations/2024_03_18_041113_add_owned_permission_to_edit_delete_sub_tasks_table.php","1","24"
"config/pushnotification.php","1","24"
"Modules/Performance/Events/ObjectiveCreatedEvent.php","1","24"
"database/migrations/2024_10_18_051921_update_bank_account_type_value.php","1","24"
"app/Traits/SuperAdmin/MollieSettings.php","1","24"
"Modules/Performance/Http/Requests/ActionRequest.php","1","24"
"app/Events/EventInviteMentionEvent.php","1","24"
"Modules/Payroll/Entities/SalaryGroupComponent.php","1","24"
"Modules/Sms/Listeners/TaskNoteMentionListener.php","1","24"
"Modules/Payroll/Entities/EmployeeSalaryGroup.php","1","24"
"Modules/Sms/Listeners/SmsEventInviteListener.php","1","24"
"database/seeders/GlobalCurrencyFormatSetting.php","1","24"
"Modules/Sms/Listeners/ContractSignedListener.php","1","24"
"Modules/Biolinks/Enums/Heading.php","1","24"
"Modules/Purchase/Listeners/PurchaseInventoryListener.php","1","24"
"Modules/Affiliate/Entities/AffiliateSetting.php","1","24"
"Modules/Webhooks/Observers/EmployeeDetailsObserver.php","1","24"
"app/Listeners/NewProposalListener.php","1","24"
"Modules/EInvoice/Entities/EInvoiceSetting.php","1","24"
"Modules/Sms/Listeners/RemovalRequestApprovedRejectListener.php","1","24"
"app/Observers/PinnedObserver.php","1","24"
"Modules/Sms/Listeners/InvoicePaymentReceivedListener.php","1","24"
"Modules/DeveloperTools/Database/Migrations/2026_02_28_104909_drop_code_map_tables.php","1","24"
"Modules/Performance/Entities/ObjectiveOwner.php","1","23"
"app/Events/SuperAdmin/PackageUpdateNotifyEvent.php","1","23"
"app/Observers/UserInvitationObserver.php","1","23"
"Modules/Performance/Events/MeetingReminderEvent.php","1","23"
"app/Listeners/BirthdayReminderListener.php","1","23"
"Modules/Sms/Listeners/AutoTaskReminderListener.php","1","23"
"Modules/Sms/Listeners/EventReminderListener.php","1","23"
"config/onesignal.php","1","23"
"app/Events/AppreciationEvent.php","1","23"
"app/Models/ProjectDepartment.php","1","23"
"app/Events/AutoFollowUpReminderEvent.php","1","23"
"app/Models/ShiftRotationSequence.php","1","23"
"database/migrations/2024_02_07_213519_update_users_header_ip.php","1","23"
"app/Events/NewInvoiceRecurringEvent.php","1","23"
"app/Events/SuperAdmin/SupportTicketReplyEvent.php","1","23"
"Modules/Sms/Listeners/InvoiceReminderListener.php","1","23"
"database/migrations/2023_12_19_091940_purchase_on_setting_table.php","1","23"
"app/Events/SuperAdmin/SupportTicketRequesterEvent.php","1","23"
"app/Observers/CompanyAddressObserver.php","1","23"
"Modules/Biolinks/Enums/BorderStyle.php","1","23"
"Modules/Policy/Providers/EventServiceProvider.php","1","23"
"app/Events/NewPaymentEvent.php","1","23"
"Modules/Biolinks/Enums/Animation.php","1","23"
"app/Enums/NonClickableSegments.php","1","23"
"Modules/Biolinks/Enums/VerifiedBadge.php","1","23"
"app/Events/NewUserRegistrationViaInviteEvent.php","1","23"
"app/Listeners/SuperAdmin/OfflinePackageChangeRequestListener.php","1","23"
"Modules/Biolinks/Enums/Theme.php","1","23"
"app/Imports/ChunkReadFilter.php","1","23"
"app/Events/OrderUpdatedEvent.php","1","23"
"app/Listeners/NewCreditNoteListener.php","1","23"
"app/Listeners/NewInvoiceListener.php","1","23"
"app/Events/UserLoginEvent.php","1","23"
"app/Listeners/NewChatListener.php","1","23"
"Modules/Sms/Listeners/AttendanceReminderListener.php","1","23"
"app/Http/Controllers/FileController.php","1","23"
"Modules/Performance/Listeners/MeetingInviteListener.php","1","23"
"app/Events/SuperAdmin/NewSupportTicketEvent.php","1","23"
"Modules/Recruit/Traits/ZoomSettings.php","1","23"
"app/Events/PaymentReminderEvent.php","1","23"
"app/Http/Middleware/SuperAdmin.php","1","23"
"app/Events/NewCreditNoteEvent.php","1","23"
"Modules/Payroll/Listeners/NewUserListener.php","1","23"
"Modules/Purchase/Events/NewPurchaseOrderEvent.php","1","23"
"database/migrations/2024_12_03_115823_leave_duration_issue_for_unique_id_in_leaves_table.php","1","23"
"database/migrations/2024_07_10_085653_update_currency_exchangerate_and_invoives.php","1","23"
"app/Models/TicketSettingForAgents.php","1","23"
"Modules/Sms/Listeners/NewPaymentListener.php","1","23"
"Modules/Purchase/Observers/PurchaseOrderFileObserver.php","1","23"
"Modules/Zoom/Events/MeetingReminderEvent.php","1","23"
"Modules/Purchase/Listeners/VendorCreditPaymentMade.php","1","23"
"Modules/Sms/Listeners/PaymentReminderListener.php","1","23"
"app/Events/EventInviteEvent.php","1","23"
"database/seeders/ProjectAdminRoleSeeder.php","1","23"
"database/migrations/2024_10_01_055853_change_price_type_of_expense.php","1","23"
"Modules/Sms/Listeners/TaskReminderListener.php","1","23"
"Modules/Sms/Listeners/ProjectReminderListener.php","1","23"
"Modules/Sms/Listeners/NewUserListener.php","1","23"
"Modules/Payroll/Database/Seeders/PayrollDatabaseSeeder.php","1","23"
"app/Events/EventCompletedEvent.php","1","23"
"app/Events/EstimateRequestRejectedEvent.php","1","23"
"Modules/Sms/Listeners/InvoiceUpdatedListener.php","1","23"
"app/Events/NewExpenseRecurringEvent.php","1","23"
"app/Listeners/EstimateRequestRejectedListener.php","1","23"
"app/Events/DiscussionEvent.php","1","23"
"Modules/Letter/Providers/EventServiceProvider.php","1","23"
"app/Events/NewInvoiceEvent.php","1","23"
"app/Events/SubTaskCompletedEvent.php","1","23"
"app/Events/EventStatusNoteEvent.php","1","23"
"Modules/Purchase/Listeners/NewPurchaseOrderListener.php","1","23"
"app/Events/InvoiceUpdatedEvent.php","1","23"
"Modules/Sms/Listeners/TaskNoteListener.php","1","23"
"app/Events/NewExpenseEvent.php","1","23"
"app/Imports/SalesOrderSheetImport.php","1","22"
"app/Listeners/OrderUpdatedListener.php","1","22"
"app/Observers/ThemeSettingObserver.php","1","22"
"Modules/Biolinks/Enums/Alignment.php","1","22"
"app/Listeners/SuperAdmin/OfflinePackageChangeConfirmationListener.php","1","22"
"app/Listeners/RemovalRequestAdminLeadListener.php","1","22"
"Modules/Recruit/Observers/RecruitCandidateFollowUpObserver.php","1","22"
"Modules/Sms/Listeners/RemovalRequestAdminListener.php","1","22"
"app/Events/MailTicketReplyEvent.php","1","22"
"app/Listeners/NewOrderListener.php","1","22"
"app/Listeners/EstimateRequestAcceptedListener.php","1","22"
"app/Observers/ContractTemplateObserver.php","1","22"
"Modules/Recruit/Observers/ApplicationFilesObserver.php","1","22"
"database/migrations/2024_06_04_083820_modify_status_column_in_pending_invoice_table.php","1","22"
"app/Events/NewEstimateRequestEvent.php","1","22"
"Modules/CyberSecurity/Http/Middleware/BlackListIpMiddleware.php","1","22"
"app/Listeners/RemovalRequestAdminListener.php","1","22"
"Modules/Recruit/Entities/RecruitJobSubCategory.php","1","22"
"Modules/Performance/Entities/CheckIn.php","1","22"
"app/Listeners/InvoiceUpdatedListener.php","1","22"
"app/Observers/TicketFileObserver.php","1","22"
"Modules/Payroll/Observers/SalarySlipObserver.php","1","22"
"Modules/Sms/Listeners/TwoFactorCodeListener.php","1","22"
"Modules/Recruit/Entities/RecruitCustomQuestion.php","1","22"
"app/Traits/GoogleOAuth.php","1","22"
"Modules/Webhooks/Observers/GenericObserver.php","1","22"
"app/Listeners/SuperAdmin/NewSupportTicketListener.php","1","22"
"app/Listeners/NewContractListener.php","1","22"
"app/Listeners/EstimateDeclinedListener.php","1","22"
"database/migrations/2024_07_26_080201_add_timestamps_to_leave_types_table.php","1","22"
"app/Events/EstimateRequestAcceptedEvent.php","1","22"
"app/Listeners/NewIssueListener.php","1","21"
"app/Models/TaskTagList.php","1","21"
"app/Listeners/InvoicePaymentReceivedListener.php","1","21"
"app/Observers/ModuleSettingObserver.php","1","21"
"app/Listeners/ContractSignedListener.php","1","21"
"Modules/Sms/Database/Seeders/SmsDatabaseSeeder.php","1","21"
"app/Listeners/NewProjectMemberListener.php","1","21"
"app/Models/NoticeBoardUser.php","1","21"
"app/Listeners/MailTicketReplyListener.php","1","21"
"app/Listeners/EventInviteMentionListener.php","1","21"
"app/Listeners/ProjectNoteListener.php","1","21"
"app/Events/DailyScheduleEvent.php","1","21"
"Modules/Affiliate/Enums/CommissionType.php","1","21"
"Modules/Asset/Database/Seeders/AssetDatabaseSeeder.php","1","21"
"Modules/Purchase/Entities/PurchaseVendorUserNotes.php","1","21"
"Modules/Biolinks/Enums/BlockHoverAnimation.php","1","21"
"Modules/Biolinks/Enums/BlockSpacing.php","1","21"
"Modules/Biolinks/Enums/ObjectFit.php","1","21"
"config/craveva.php","1","21"
"Modules/Purchase/Entities/PurchaseOrderHistory.php","1","21"
"Modules/Recruit/Entities/OfferLetterHistory.php","1","21"
"Modules/Affiliate/Enums/YesNo.php","1","21"
"Modules/Recruit/Entities/RecruitInterviewHistory.php","1","21"
"Modules/Affiliate/Enums/PayoutTime.php","1","21"
"Modules/Affiliate/Enums/PayoutType.php","1","21"
"Modules/Webhooks/Database/Seeders/WebhooksDatabaseSeeder.php","1","21"
"Modules/Zoom/Database/Seeders/ZoomMeetingDatabaseSeeder.php","1","21"
"database/migrations/2024_08_01_121908_update_null_leavetype_to_yearly.php","1","21"
"database/migrations/2026_03_04_080600_add_sub_domain_to_companies_table.php","1","21"
"Modules/Zoom/Traits/ZoomSettingsTrait.php","1","21"
"Modules/Biolinks/Providers/EventServiceProvider.php","1","21"
"Modules/QRCode/Entities/QRCodeSetting.php","1","21"
"Modules/Biolinks/Enums/YesNo.php","1","21"
"Modules/CyberSecurity/Database/Seeders/CyberSecurityDatabaseSeeder.php","1","21"
"Modules/ProjectRoadmap/Database/Seeders/ProjectRoadmapDatabaseSeeder.php","1","21"
"Modules/Purchase/Database/Migrations/2024_04_29_122517_create_purchase_orders_table.php","1","21"
"app/Events/NewProjectMemberEvent.php","1","21"
"Modules/Policy/Listeners/PolicyPublishedListener.php","1","21"
"app/Helper/UserService.php","1","21"
"Modules/Biolinks/Enums/PaypalType.php","1","21"
"Modules/Biolinks/Enums/BorderRadius.php","1","21"
"app/Events/NewContractEvent.php","1","20"
"app/Listeners/ProjectReminderListener.php","1","20"
"app/Events/NewCompanyCreatedEvent.php","1","20"
"app/Listeners/NewPaymentListener.php","1","20"
"Modules/Webhooks/Observers/ClientDetailsObserver.php","1","20"
"app/Listeners/InvoiceReminderAfterListener.php","1","20"
"Modules/Webhooks/Listeners/CompanyCreatedListener.php","1","20"
"app/Events/NewProductPurchaseEvent.php","1","20"
"Modules/Purchase/Listeners/CompanyCreatedListener.php","1","20"
"app/Listeners/InvoiceReminderListener.php","1","20"
"Modules/EInvoice/Listeners/CompanyCreatedListener.php","1","20"
"Modules/QRCode/Listeners/CompanyCreatedListener.php","1","20"
"Modules/Webhooks/Database/Migrations/2024_01_16_091940_add_company_id_to_webhooks_logs_table.php","1","20"
"app/Listeners/RemovalRequestApprovedRejectLeadListener.php","1","20"
"app/Listeners/NewUserListener.php","1","20"
"Modules/Webhooks/Providers/EventServiceProvider.php","1","20"
"Modules/Biolinks/Listeners/PhoneCollectionEmailListener.php","1","20"
"Modules/Biolinks/Listeners/CompanyCreatedListener.php","1","20"
"app/Listeners/PaymentReminderListener.php","1","20"
"Modules/Sms/Listeners/CompanyCreatedListener.php","1","20"
"app/Events/NewIssueEvent.php","1","20"
"app/Listeners/ProjectNoteUpdateListener.php","1","20"
"app/Listeners/NewEstimateRequestListener.php","1","20"
"app/Events/NewEstimateEvent.php","1","20"
"Modules/Recruit/Entities/RecruitApplicantNote.php","1","20"
"app/Listeners/NewEstimateListener.php","1","20"
"app/Events/NewUserSlackEvent.php","1","20"
"Modules/Biolinks/Database/Seeders/BiolinksDatabaseSeeder.php","1","20"
"app/Listeners/NewMentionChatListener.php","1","20"
"Modules/Asset/Listeners/CompanyCreatedListener.php","1","20"
"app/Events/InvoicePaymentReceivedEvent.php","1","20"
"app/Listeners/AttendanceReminderListener.php","1","20"
"app/Listeners/AutoTaskReminderListener.php","1","20"
"app/Listeners/AppreciationListener.php","1","20"
"app/Events/TimeTrackerReminderEvent.php","1","20"
"app/Listeners/RemovalRequestApprovedRejectUserListener.php","1","20"
"Modules/Recruit/Http/Requests/StoreWorkExperience.php","1","20"
"Modules/Recruit/Http/Requests/StoreJobSubCategory.php","1","20"
"Modules/Payroll/Listeners/CompanyCreatedListener.php","1","20"
"app/Events/AutoTaskReminderEvent.php","1","20"
"app/Events/TaskReminderEvent.php","1","20"
"app/Scopes/ActiveScope.php","1","20"
"app/Listeners/TaskReminderListener.php","1","20"
"app/Listeners/TaskNoteListener.php","1","20"
"Modules/ProjectRoadmap/Routes/web.php","1","20"
"app/Listeners/TimeTrackerReminderListener.php","1","20"
"app/Listeners/SuperAdmin/PackageUpdateNotifyListener.php","1","20"
"app/Http/Middleware/TrimStrings.php","1","20"
"app/Scopes/SuperAdminModuleScope.php","1","20"
"app/Traits/HasCompany.php","1","20"
"app/Models/SuperAdmin/PaystackSubscription.php","1","20"
"app/Http/Middleware/TrustHosts.php","1","20"
"app/Events/EstimateDeclinedEvent.php","1","20"
"app/Events/RemovalRequestApproveRejectEvent.php","1","20"
"Modules/Subdomain/Events/CompanyUrlEvent.php","1","20"
"app/Listeners/EventReminderListener.php","1","20"
"Modules/Onboarding/Entities/OnboardingSetting.php","1","20"
"app/Events/EventReminderEvent.php","1","20"
"app/Events/RemovalRequestAdminEvent.php","1","20"
